,Артикул,Артикул-1,Краткое наименование,Наименование,Полное наименование,Цвет,Размер,Кол-во,Цена,Пол,Материал,Состав,Страна производства,Бренд,Вес брутто,Коллекция
3688,CSJ 62409,CSJ 62409-6,Футболки,CSJ 62409 (233) Футболка для девочки,CSJ 62409 (233) Футболка для девочки Т.синий (128)-64,Т.синий,(128)-64,3,259,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.282,Sea World
3689,CSJ 62409,CSJ 62409-7,Футболки,CSJ 62409 (233) Футболка для девочки,CSJ 62409 (233) Футболка для девочки Красный (140)-72,Красный,(140)-72,2,259,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.188,Sea World
3690,CSJ 62409,CSJ 62409-8,Футболки,CSJ 62409 (233) Футболка для девочки,CSJ 62409 (233) Футболка для девочки Белый (128)-64,Белый,(128)-64,1,259,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.094,Sea World
3691,CSJ 62410,CSJ 62410-1,Платья,"CSJ 62410 (233) Платье типа ""туника"" для девочки","CSJ 62410 (233) Платье типа ""туника"" для девочки Желтый (146)-76",Желтый,(146)-76,1,236,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.099,Sea World
3692,CSJ 62410,CSJ 62410-2,Платья,"CSJ 62410 (233) Платье типа ""туника"" для девочки","CSJ 62410 (233) Платье типа ""туника"" для девочки Желтый (134)-68",Желтый,(134)-68,1,236,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.099,Sea World
3693,CSJ 62410,CSJ 62410-3,Платья,"CSJ 62410 (233) Платье типа ""туника"" для девочки","CSJ 62410 (233) Платье типа ""туника"" для девочки Голубой (134)-68",Голубой,(134)-68,2,236,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.198,Sea World
3694,CSJ 62410,CSJ 62410-4,Платья,"CSJ 62410 (233) Платье типа ""туника"" для девочки","CSJ 62410 (233) Платье типа ""туника"" для девочки Голубой (128)-64",Голубой,(128)-64,3,236,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.297,Sea World
3695,CSJ 62410,CSJ 62410-5,Платья,"CSJ 62410 (233) Платье типа ""туника"" для девочки","CSJ 62410 (233) Платье типа ""туника"" для девочки Желтый (128)-64",Желтый,(128)-64,3,236,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.297,Sea World
3696,CSJ 62410,CSJ 62410-6,Платья,"CSJ 62410 (233) Платье типа ""туника"" для девочки","CSJ 62410 (233) Платье типа ""туника"" для девочки Голубой (146)-76",Голубой,(146)-76,1,236,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.099,Sea World
3697,CSJ 62411,CSJ 62411-1,Платья,"CSJ 62411 (233) Платье типа ""туника"" для девочки","CSJ 62411 (233) Платье типа ""туника"" для девочки Желтый-Белый (146)-76",Желтый-Белый,(146)-76,2,367,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.254,Sea World
3698,CSJ 62411,CSJ 62411-2,Платья,"CSJ 62411 (233) Платье типа ""туника"" для девочки","CSJ 62411 (233) Платье типа ""туника"" для девочки Желтый-Белый (140)-72",Желтый-Белый,(140)-72,2,367,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.254,Sea World
3699,CSJ 62411,CSJ 62411-3,Платья,"CSJ 62411 (233) Платье типа ""туника"" для девочки","CSJ 62411 (233) Платье типа ""туника"" для девочки Белый-Т.синий (146)-76",Белый-Т.синий,(146)-76,2,367,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.254,Sea World
3700,CSJ 62411,CSJ 62411-4,Платья,"CSJ 62411 (233) Платье типа ""туника"" для девочки","CSJ 62411 (233) Платье типа ""туника"" для девочки Желтый-Белый (128)-64",Желтый-Белый,(128)-64,20,367,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,2.54,Sea World
3701,CSJ 62411,CSJ 62411-5,Платья,"CSJ 62411 (233) Платье типа ""туника"" для девочки","CSJ 62411 (233) Платье типа ""туника"" для девочки Белый-Т.синий (128)-64",Белый-Т.синий,(128)-64,4,367,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.508,Sea World
3702,CSJ 62411,CSJ 62411-6,Платья,"CSJ 62411 (233) Платье типа ""туника"" для девочки","CSJ 62411 (233) Платье типа ""туника"" для девочки Желтый-Белый (134)-68",Желтый-Белый,(134)-68,6,367,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.762,Sea World
3703,CSJ 62411,CSJ 62411-7,Платья,"CSJ 62411 (233) Платье типа ""туника"" для девочки","CSJ 62411 (233) Платье типа ""туника"" для девочки Белый-Т.синий (134)-68",Белый-Т.синий,(134)-68,1,367,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.127,Sea World
3704,CSJ 62412,CSJ 62412-1,Футболки,CSJ 62412 (239) Футболка для мальчика,CSJ 62412 (239) Футболка для мальчика Голубой (128)-64,Голубой,(128)-64,3,211,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.327,Extreme
3705,CSJ 62412,CSJ 62412-2,Футболки,CSJ 62412 (239) Футболка для мальчика,CSJ 62412 (239) Футболка для мальчика Оранжевый (164)-84,Оранжевый,(164)-84,4,211,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.436,Extreme
3706,CSJ 62412,CSJ 62412-3,Футболки,CSJ 62412 (239) Футболка для мальчика,CSJ 62412 (239) Футболка для мальчика Голубой (134)-68,Голубой,(134)-68,2,211,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.218,Extreme
3707,CSJ 62412,CSJ 62412-4,Футболки,CSJ 62412 (239) Футболка для мальчика,CSJ 62412 (239) Футболка для мальчика Экрю (146)-76,Экрю,(146)-76,1,211,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.109,Extreme
3708,CSJ 62412,CSJ 62412-5,Футболки,CSJ 62412 (239) Футболка для мальчика,CSJ 62412 (239) Футболка для мальчика Экрю (128)-64,Экрю,(128)-64,2,211,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.218,Extreme
3709,CSJ 62412,CSJ 62412-6,Футболки,CSJ 62412 (239) Футболка для мальчика,CSJ 62412 (239) Футболка для мальчика Голубой (140)-72,Голубой,(140)-72,1,211,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.109,Extreme
3710,CSJ 62412,CSJ 62412-7,Футболки,CSJ 62412 (239) Футболка для мальчика,CSJ 62412 (239) Футболка для мальчика Экрю (134)-68,Экрю,(134)-68,2,211,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.218,Extreme
3711,CSJ 62412,CSJ 62412-8,Футболки,CSJ 62412 (239) Футболка для мальчика,CSJ 62412 (239) Футболка для мальчика Экрю (152)-80,Экрю,(152)-80,2,211,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.218,Extreme
3712,CSJ 62412,CSJ 62412-9,Футболки,CSJ 62412 (239) Футболка для мальчика,CSJ 62412 (239) Футболка для мальчика Оранжевый (134)-68,Оранжевый,(134)-68,1,211,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.109,Extreme
3713,CSJ 62412,CSJ 62412-10,Футболки,CSJ 62412 (239) Футболка для мальчика,CSJ 62412 (239) Футболка для мальчика Экрю (140)-72,Экрю,(140)-72,3,211,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.327,Extreme
3714,CSJ 62412,CSJ 62412-11,Футболки,CSJ 62412 (239) Футболка для мальчика,CSJ 62412 (239) Футболка для мальчика Оранжевый (128)-64,Оранжевый,(128)-64,3,211,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.327,Extreme
3715,CSJ 62413,CSJ 62413-1,Футболки,CSJ 62413 (239) Футболка для мальчика,CSJ 62413 (239) Футболка для мальчика Салатовый (128)-64,Салатовый,(128)-64,3,214,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.318,Extreme
3716,CSJ 62413,CSJ 62413-2,Футболки,CSJ 62413 (239) Футболка для мальчика,CSJ 62413 (239) Футболка для мальчика Голубой (134)-68,Голубой,(134)-68,3,214,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.318,Extreme
3717,CSJ 62413,CSJ 62413-3,Футболки,CSJ 62413 (239) Футболка для мальчика,CSJ 62413 (239) Футболка для мальчика Голубой (128)-64,Голубой,(128)-64,3,214,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.318,Extreme
3718,CSJ 62413,CSJ 62413-4,Футболки,CSJ 62413 (239) Футболка для мальчика,CSJ 62413 (239) Футболка для мальчика Голубой (146)-76,Голубой,(146)-76,2,214,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.212,Extreme
3719,CSJ 62413,CSJ 62413-5,Футболки,CSJ 62413 (239) Футболка для мальчика,CSJ 62413 (239) Футболка для мальчика Голубой (140)-72,Голубой,(140)-72,1,214,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.106,Extreme
3720,CSJ 62413,CSJ 62413-6,Футболки,CSJ 62413 (239) Футболка для мальчика,CSJ 62413 (239) Футболка для мальчика Салатовый (140)-72,Салатовый,(140)-72,1,214,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.106,Extreme
3721,CSJ 62414,CSJ 62414-1,Футболки,CSJ 62414 (239) Футболка для мальчика,CSJ 62414 (239) Футболка для мальчика Т.синий (128)-64,Т.синий,(128)-64,3,280,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.381,Extreme
3722,CSJ 62414,CSJ 62414-2,Футболки,CSJ 62414 (239) Футболка для мальчика,CSJ 62414 (239) Футболка для мальчика Т.синий (140)-72,Т.синий,(140)-72,3,280,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.381,Extreme
3723,CSJ 62414,CSJ 62414-3,Футболки,CSJ 62414 (239) Футболка для мальчика,CSJ 62414 (239) Футболка для мальчика Серый меланж (140)-72,Серый меланж,(140)-72,5,280,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.635,Extreme
3724,CSJ 62414,CSJ 62414-4,Футболки,CSJ 62414 (239) Футболка для мальчика,CSJ 62414 (239) Футболка для мальчика Серый меланж (128)-64,Серый меланж,(128)-64,2,280,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.254,Extreme
3725,CSJ 62414,CSJ 62414-5,Футболки,CSJ 62414 (239) Футболка для мальчика,CSJ 62414 (239) Футболка для мальчика Серый меланж (134)-68,Серый меланж,(134)-68,2,280,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.254,Extreme
3726,CSJ 62414,CSJ 62414-6,Футболки,CSJ 62414 (239) Футболка для мальчика,CSJ 62414 (239) Футболка для мальчика Т.синий (146)-76,Т.синий,(146)-76,1,280,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.127,Extreme
3727,CSJ 62414,CSJ 62414-7,Футболки,CSJ 62414 (239) Футболка для мальчика,CSJ 62414 (239) Футболка для мальчика Серый меланж (146)-76,Серый меланж,(146)-76,1,280,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.127,Extreme
3728,CSJ 62414,CSJ 62414-8,Футболки,CSJ 62414 (239) Футболка для мальчика,CSJ 62414 (239) Футболка для мальчика Т.синий (134)-68,Т.синий,(134)-68,3,280,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.381,Extreme
3729,CSJ 62414,CSJ 62414-9,Футболки,CSJ 62414 (239) Футболка для мальчика,CSJ 62414 (239) Футболка для мальчика Серый меланж (164)-84,Серый меланж,(164)-84,1,280,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,0.127,Extreme
3730,CSJ 62419,CSJ 62419-1,Футболки,CSJ 62419 (234) Футболка для девочки,CSJ 62419 (234) Футболка для девочки Экрю (134)-68,Экрю,(134)-68,2,199,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.182,Amazing Africa
